split,array_index,source_index,case_id,group,group_id
train,6534,7963,9964,blot,2
train,6535,7690,9691,blot,2
train,6536,7644,9645,blot,2
train,6537,6638,8639,blot,2
train,6538,7986,9987,blot,2
train,6539,8284,10285,blot,2
train,6540,6481,8482,blot,2
train,6541,6376,8377,blot,2
train,6542,7435,9436,blot,2
train,6543,6745,8746,blot,2
train,6544,8221,10222,blot,2
train,6545,6977,8978,blot,2
train,6546,7490,9491,blot,2
train,6547,8925,10926,blot,2
train,6548,6559,8560,blot,2
train,6549,8511,10512,blot,2
train,6550,8230,10231,blot,2
train,6551,8546,10547,blot,2
train,6552,7970,9971,blot,2
train,6553,6664,8665,blot,2
train,6554,6715,8716,blot,2
train,6555,7536,9537,blot,2
train,6556,7269,9270,blot,2
train,6557,8100,10101,blot,2
train,6558,7917,9918,blot,2
train,6559,6986,8987,blot,2
train,6560,8145,10146,blot,2
train,6561,6848,8849,blot,2
train,6562,6707,8708,blot,2
train,6563,6192,8193,blot,2
train,6564,6869,8870,blot,2
train,6565,6667,8668,blot,2
train,6566,7897,9898,blot,2
train,6567,7597,9598,blot,2
train,6568,7398,9399,blot,2
train,6569,7150,9151,blot,2
train,6570,6250,8251,blot,2
train,6571,6593,8594,blot,2
train,6572,6716,8717,blot,2
train,6573,7935,9936,blot,2
train,6574,6558,8559,blot,2
train,6575,8329,10330,blot,2
train,6576,8362,10363,blot,2
train,6577,7725,9726,blot,2
train,6578,7301,9302,blot,2
train,6579,6457,8458,blot,2
train,6580,6364,8365,blot,2
train,6581,8919,10920,blot,2
train,6582,6071,8072,blot,2
train,6583,6248,8249,blot,2
train,6584,6535,8536,blot,2
train,6585,6844,8845,blot,2
train,6586,6721,8722,blot,2
train,6587,8468,10469,blot,2
train,6588,6198,8199,blot,2
train,6589,7314,9315,blot,2
train,6590,7979,9980,blot,2
train,6591,6648,8649,blot,2
train,6592,6597,8598,blot,2
train,6593,7294,9295,blot,2
train,6594,7082,9083,blot,2
train,6595,8218,10219,blot,2
train,6596,8337,10338,blot,2
train,6597,7927,9928,blot,2
train,6598,6980,8981,blot,2
train,6599,7455,9456,blot,2
train,6600,8948,10949,blot,2
train,6601,6217,8218,blot,2
train,6602,8610,10611,blot,2
train,6603,7984,9985,blot,2
train,6604,6961,8962,blot,2
train,6605,8377,10378,blot,2
train,6606,6650,8651,blot,2
train,6607,7980,9981,blot,2
train,6608,8760,10761,blot,2
train,6609,8417,10418,blot,2
train,6610,8920,10921,blot,2
train,6611,7513,9514,blot,2
train,6612,6798,8799,blot,2
train,6613,7440,9441,blot,2
train,6614,7775,9776,blot,2
train,6615,7578,9579,blot,2
train,6616,7931,9932,blot,2
train,6617,8270,10271,blot,2
train,6618,7454,9455,blot,2
train,6619,8835,10836,blot,2
train,6620,8891,10892,blot,2
train,6621,8166,10167,blot,2
train,6622,8311,10312,blot,2
train,6623,6734,8735,blot,2
train,6624,6320,8321,blot,2
train,6625,6353,8354,blot,2
train,6626,6441,8442,blot,2
train,6627,7322,9323,blot,2
train,6628,6047,8048,blot,2
train,6629,7019,9020,blot,2
train,6630,6000,8001,blot,2
train,6631,7662,9663,blot,2
train,6632,7186,9187,blot,2
train,6633,8113,10114,blot,2
train,6634,8910,10911,blot,2
train,6635,7657,9658,blot,2
train,6636,6159,8160,blot,2
train,6637,8382,10383,blot,2
train,6638,8851,10852,blot,2
train,6639,7407,9408,blot,2
train,6640,6332,8333,blot,2
train,6641,8840,10841,blot,2
train,6642,7346,9347,blot,2
train,6643,6341,8342,blot,2
train,6644,6060,8061,blot,2
train,6645,7936,9937,blot,2
train,6646,8171,10172,blot,2
train,6647,6802,8803,blot,2
train,6648,8444,10445,blot,2
train,6649,8918,10919,blot,2
train,6650,7531,9532,blot,2
train,6651,7650,9651,blot,2
train,6652,8637,10638,blot,2
train,6653,7380,9381,blot,2
train,6654,6612,8613,blot,2
train,6655,8471,10472,blot,2
train,6656,8068,10069,blot,2
train,6657,7625,9626,blot,2
train,6658,8971,10972,blot,2
train,6659,7181,9182,blot,2
train,6660,6644,8645,blot,2
train,6661,7086,9087,blot,2
train,6662,8664,10665,blot,2
train,6663,8536,10537,blot,2
train,6664,8970,10971,blot,2
train,6665,7965,9966,blot,2
train,6666,8972,10973,blot,2
train,6667,6362,8363,blot,2
train,6668,7135,9136,blot,2
train,6669,7871,9872,blot,2
train,6670,8644,10645,blot,2
train,6671,7381,9382,blot,2
train,6672,7272,9273,blot,2
train,6673,7360,9361,blot,2
train,6674,8680,10681,blot,2
train,6675,6907,8908,blot,2
train,6676,6659,8660,blot,2
train,6677,7937,9938,blot,2
train,6678,6131,8132,blot,2
train,6679,7547,9548,blot,2
train,6680,8826,10827,blot,2
train,6681,6497,8498,blot,2
train,6682,6571,8572,blot,2
train,6683,7169,9170,blot,2
train,6684,7329,9330,blot,2
train,6685,6127,8128,blot,2
train,6686,7115,9116,blot,2
train,6687,7159,9160,blot,2
train,6688,8719,10720,blot,2
train,6689,7327,9328,blot,2
train,6690,7170,9171,blot,2
train,6691,6868,8869,blot,2
train,6692,8646,10647,blot,2
train,6693,8049,10050,blot,2
train,6694,6955,8956,blot,2
train,6695,8892,10893,blot,2
train,6696,8143,10144,blot,2
train,6697,8046,10047,blot,2
train,6698,6213,8214,blot,2
train,6699,8505,10506,blot,2
train,6700,6297,8298,blot,2
train,6701,6783,8784,blot,2
train,6702,6158,8159,blot,2
train,6703,8008,10009,blot,2
train,6704,7195,9196,blot,2
train,6705,6736,8737,blot,2
train,6706,7558,9559,blot,2
train,6707,7952,9953,blot,2
train,6708,6135,8136,blot,2
train,6709,8837,10838,blot,2
train,6710,8271,10272,blot,2
train,6711,6427,8428,blot,2
train,6712,7567,9568,blot,2
train,6713,6460,8461,blot,2
train,6714,8327,10328,blot,2
train,6715,6967,8968,blot,2
train,6716,6462,8463,blot,2
train,6717,8041,10042,blot,2
train,6718,8731,10732,blot,2
train,6719,8336,10337,blot,2
train,6720,8829,10830,blot,2
train,6721,8159,10160,blot,2
train,6722,7523,9524,blot,2
train,6723,8720,10721,blot,2
train,6724,7707,9708,blot,2
train,6725,7886,9887,blot,2
train,6726,7035,9036,blot,2
train,6727,7484,9485,blot,2
train,6728,8483,10484,blot,2
train,6729,8286,10287,blot,2
train,6730,7138,9139,blot,2
train,6731,6842,8843,blot,2
train,6732,7499,9500,blot,2
train,6733,7244,9245,blot,2
train,6734,8769,10770,blot,2
train,6735,8499,10500,blot,2
train,6736,8764,10765,blot,2
train,6737,7319,9320,blot,2
train,6738,8544,10545,blot,2
train,6739,7182,9183,blot,2
train,6740,6103,8104,blot,2
train,6741,6348,8349,blot,2
train,6742,6024,8025,blot,2
train,6743,8396,10397,blot,2
train,6744,8864,10865,blot,2
train,6745,8579,10580,blot,2
train,6746,6958,8959,blot,2
train,6747,8582,10583,blot,2
train,6748,8395,10396,blot,2
train,6749,8880,10881,blot,2
train,6750,6153,8154,blot,2
train,6751,7410,9411,blot,2
train,6752,6216,8217,blot,2
train,6753,7640,9641,blot,2
train,6754,6954,8955,blot,2
train,6755,7001,9002,blot,2
train,6756,8618,10619,blot,2
train,6757,8321,10322,blot,2
train,6758,6701,8702,blot,2
train,6759,6632,8633,blot,2
train,6760,8042,10043,blot,2
train,6761,6604,8605,blot,2
train,6762,6050,8051,blot,2
train,6763,6960,8961,blot,2
train,6764,7497,9498,blot,2
train,6765,7590,9591,blot,2
train,6766,7774,9775,blot,2
train,6767,6241,8242,blot,2
train,6768,6333,8334,blot,2
train,6769,6290,8291,blot,2
train,6770,8989,10990,blot,2
train,6771,8545,10546,blot,2
train,6772,7491,9492,blot,2
train,6773,8138,10139,blot,2
train,6774,7342,9343,blot,2
train,6775,8650,10651,blot,2
train,6776,6969,8970,blot,2
train,6777,6032,8033,blot,2
train,6778,7854,9855,blot,2
train,6779,8014,10015,blot,2
train,6780,6549,8550,blot,2
train,6781,8627,10628,blot,2
train,6782,7946,9947,blot,2
train,6783,7511,9512,blot,2
train,6784,8050,10051,blot,2
train,6785,6113,8114,blot,2
train,6786,6141,8142,blot,2
train,6787,6711,8712,blot,2
train,6788,7075,9076,blot,2
train,6789,7344,9345,blot,2
train,6790,8232,10233,blot,2
train,6791,7612,9613,blot,2
train,6792,8653,10654,blot,2
train,6793,7098,9099,blot,2
train,6794,6946,8947,blot,2
train,6795,6090,8091,blot,2
train,6796,8276,10277,blot,2
train,6797,7164,9165,blot,2
train,6798,8923,10924,blot,2
train,6799,6793,8794,blot,2
train,6800,8318,10319,blot,2
train,6801,6278,8279,blot,2
train,6802,6128,8129,blot,2
train,6803,7425,9426,blot,2
train,6804,8595,10596,blot,2
train,6805,8716,10717,blot,2
train,6806,7388,9389,blot,2
train,6807,6265,8266,blot,2
train,6808,7649,9650,blot,2
train,6809,6366,8367,blot,2
train,6810,7924,9925,blot,2
train,6811,8224,10225,blot,2
train,6812,8572,10573,blot,2
train,6813,8315,10316,blot,2
train,6814,6017,8018,blot,2
train,6815,7302,9303,blot,2
train,6816,8199,10200,blot,2
train,6817,6375,8376,blot,2
train,6818,8965,10966,blot,2
train,6819,6208,8209,blot,2
train,6820,7574,9575,blot,2
train,6821,6772,8773,blot,2
train,6822,8781,10782,blot,2
train,6823,6895,8896,blot,2
train,6824,8638,10639,blot,2
train,6825,8993,10994,blot,2
train,6826,7800,9801,blot,2
train,6827,8410,10411,blot,2
train,6828,6833,8834,blot,2
train,6829,8812,10813,blot,2
train,6830,6768,8769,blot,2
train,6831,7023,9024,blot,2
train,6832,8681,10682,blot,2
train,6833,6738,8739,blot,2
train,6834,8447,10448,blot,2
train,6835,8357,10358,blot,2
train,6836,8779,10780,blot,2
train,6837,7760,9761,blot,2
train,6838,8443,10444,blot,2
train,6839,8988,10989,blot,2
train,6840,7060,9061,blot,2
train,6841,8412,10413,blot,2
train,6842,8019,10020,blot,2
train,6843,7471,9472,blot,2
train,6844,6991,8992,blot,2
train,6845,7191,9192,blot,2
train,6846,6948,8949,blot,2
train,6847,6384,8385,blot,2
train,6848,7069,9070,blot,2
train,6849,8393,10394,blot,2
train,6850,7724,9725,blot,2
train,6851,7687,9688,blot,2
train,6852,8560,10561,blot,2
train,6853,6762,8763,blot,2
train,6854,6018,8019,blot,2
train,6855,7196,9197,blot,2
train,6856,8167,10168,blot,2
train,6857,7618,9619,blot,2
train,6858,8098,10099,blot,2
train,6859,8137,10138,blot,2
train,6860,6319,8320,blot,2
train,6861,8636,10637,blot,2
train,6862,8431,10432,blot,2
train,6863,7197,9198,blot,2
train,6864,7502,9503,blot,2
train,6865,6518,8519,blot,2
train,6866,8570,10571,blot,2
train,6867,8333,10334,blot,2
train,6868,7016,9017,blot,2
train,6869,7576,9577,blot,2
train,6870,7478,9479,blot,2
train,6871,8585,10586,blot,2
train,6872,8900,10901,blot,2
train,6873,8330,10331,blot,2
train,6874,8503,10504,blot,2
train,6875,7562,9563,blot,2
train,6876,6527,8528,blot,2
train,6877,7600,9601,blot,2
train,6878,7059,9060,blot,2
train,6879,8320,10321,blot,2
train,6880,8494,10495,blot,2
train,6881,7518,9519,blot,2
train,6882,6702,8703,blot,2
train,6883,8496,10497,blot,2
train,6884,8388,10389,blot,2
train,6885,7734,9735,blot,2
train,6886,8052,10053,blot,2
train,6887,6614,8615,blot,2
train,6888,6256,8257,blot,2
train,6889,6288,8289,blot,2
train,6890,7790,9791,blot,2
train,6891,8732,10733,blot,2
train,6892,7720,9721,blot,2
train,6893,8048,10049,blot,2
train,6894,7583,9584,blot,2
train,6895,8259,10260,blot,2
train,6896,8405,10406,blot,2
train,6897,8625,10626,blot,2
train,6898,6428,8429,blot,2
train,6899,7444,9445,blot,2
train,6900,7213,9214,blot,2
train,6901,8241,10242,blot,2
train,6902,6451,8452,blot,2
train,6903,8319,10320,blot,2
train,6904,8112,10113,blot,2
train,6905,7942,9943,blot,2
train,6906,7116,9117,blot,2
train,6907,8473,10474,blot,2
train,6908,6526,8527,blot,2
train,6909,8674,10675,blot,2
train,6910,8691,10692,blot,2
train,6911,8766,10767,blot,2
train,6912,8025,10026,blot,2
train,6913,7761,9762,blot,2
train,6914,7261,9262,blot,2
train,6915,7728,9729,blot,2
train,6916,6512,8513,blot,2
train,6917,6049,8050,blot,2
train,6918,6470,8471,blot,2
train,6919,7210,9211,blot,2
train,6920,6520,8521,blot,2
train,6921,8379,10380,blot,2
train,6922,6260,8261,blot,2
train,6923,7773,9774,blot,2
train,6924,8413,10414,blot,2
train,6925,7638,9639,blot,2
train,6926,7296,9297,blot,2
train,6927,8995,10996,blot,2
train,6928,7199,9200,blot,2
train,6929,6765,8766,blot,2
train,6930,7823,9824,blot,2
train,6931,7961,9962,blot,2
train,6932,7100,9101,blot,2
train,6933,8577,10578,blot,2
train,6934,8177,10178,blot,2
train,6935,6537,8538,blot,2
train,6936,7006,9007,blot,2
train,6937,8458,10459,blot,2
train,6938,6589,8590,blot,2
train,6939,8883,10884,blot,2
train,6940,7559,9560,blot,2
train,6941,8986,10987,blot,2
train,6942,7142,9143,blot,2
train,6943,6063,8064,blot,2
train,6944,7611,9612,blot,2
train,6945,6104,8105,blot,2
train,6946,8520,10521,blot,2
train,6947,8519,10520,blot,2
train,6948,6061,8062,blot,2
train,6949,6465,8466,blot,2
train,6950,7422,9423,blot,2
train,6951,8227,10228,blot,2
train,6952,6026,8027,blot,2
train,6953,6540,8541,blot,2
train,6954,6094,8095,blot,2
train,6955,6717,8718,blot,2
train,6956,8693,10694,blot,2
train,6957,7498,9499,blot,2
train,6958,6807,8808,blot,2
train,6959,6910,8911,blot,2
train,6960,8904,10905,blot,2
train,6961,8659,10660,blot,2
train,6962,6175,8176,blot,2
train,6963,8567,10568,blot,2
train,6964,6167,8168,blot,2
train,6965,7154,9155,blot,2
train,6966,7074,9075,blot,2
train,6967,7231,9232,blot,2
train,6968,7260,9261,blot,2
train,6969,7285,9286,blot,2
train,6970,8078,10079,blot,2
train,6971,6550,8551,blot,2
train,6972,8083,10084,blot,2
train,6973,6665,8666,blot,2
train,6974,6705,8706,blot,2
train,6975,6196,8197,blot,2
train,6976,7629,9630,blot,2
train,6977,8053,10054,blot,2
train,6978,8251,10252,blot,2
train,6979,7441,9442,blot,2
train,6980,8551,10552,blot,2
train,6981,8843,10844,blot,2
train,6982,6174,8175,blot,2
train,6983,7167,9168,blot,2
train,6984,6210,8211,blot,2
train,6985,6390,8391,blot,2
train,6986,6209,8210,blot,2
train,6987,6668,8669,blot,2
train,6988,7079,9080,blot,2
train,6989,8563,10564,blot,2
train,6990,8091,10092,blot,2
train,6991,6118,8119,blot,2
train,6992,8109,10110,blot,2
train,6993,7978,9979,blot,2
train,6994,8899,10900,blot,2
train,6995,6627,8628,blot,2
train,6996,6097,8098,blot,2
train,6997,8902,10903,blot,2
train,6998,7839,9840,blot,2
train,6999,6267,8268,blot,2
train,7000,7581,9582,blot,2
train,7001,8954,10955,blot,2
train,7002,8631,10632,blot,2
train,7003,6694,8695,blot,2
train,7004,7997,9998,blot,2
train,7005,6318,8319,blot,2
train,7006,7653,9654,blot,2
train,7007,8622,10623,blot,2
train,7008,6874,8875,blot,2
train,7009,8930,10931,blot,2
train,7010,7991,9992,blot,2
train,7011,8568,10569,blot,2
train,7012,6515,8516,blot,2
train,7013,6285,8286,blot,2
train,7014,7396,9397,blot,2
train,7015,6058,8059,blot,2
train,7016,7194,9195,blot,2
train,7017,8077,10078,blot,2
train,7018,6633,8634,blot,2
train,7019,8095,10096,blot,2
train,7020,7031,9032,blot,2
train,7021,6945,8946,blot,2
train,7022,8299,10300,blot,2
train,7023,8445,10446,blot,2
train,7024,6221,8222,blot,2
train,7025,6076,8077,blot,2
train,7026,7064,9065,blot,2
train,7027,7163,9164,blot,2
train,7028,8309,10310,blot,2
train,7029,8378,10379,blot,2
train,7030,8594,10595,blot,2
train,7031,7658,9659,blot,2
train,7032,6996,8997,blot,2
train,7033,6542,8543,blot,2
train,7034,8515,10516,blot,2
train,7035,6624,8625,blot,2
train,7036,8301,10302,blot,2
train,7037,6276,8277,blot,2
train,7038,6799,8800,blot,2
train,7039,6355,8356,blot,2
train,7040,7632,9633,blot,2
train,7041,8347,10348,blot,2
train,7042,8288,10289,blot,2
train,7043,6595,8596,blot,2
train,7044,8300,10301,blot,2
train,7045,8408,10409,blot,2
train,7046,7211,9212,blot,2
train,7047,7317,9318,blot,2
train,7048,8116,10117,blot,2
train,7049,7304,9305,blot,2
train,7050,6464,8465,blot,2
train,7051,7401,9402,blot,2
train,7052,8738,10739,blot,2
train,7053,7915,9916,blot,2
train,7054,7402,9403,blot,2
train,7055,6019,8020,blot,2
train,7056,6795,8796,blot,2
train,7057,8295,10296,blot,2
train,7058,6815,8816,blot,2
train,7059,6992,8993,blot,2
train,7060,7179,9180,blot,2
train,7061,8886,10887,blot,2
train,7062,7781,9782,blot,2
train,7063,8493,10494,blot,2
train,7064,6933,8934,blot,2
train,7065,6904,8905,blot,2
train,7066,6876,8877,blot,2
train,7067,8195,10196,blot,2
train,7068,6899,8900,blot,2
train,7069,7255,9256,blot,2
train,7070,6197,8198,blot,2
train,7071,7950,9951,blot,2
train,7072,7042,9043,blot,2
train,7073,7166,9167,blot,2
train,7074,6392,8393,blot,2
train,7075,8490,10491,blot,2
train,7076,7883,9884,blot,2
train,7077,7845,9846,blot,2
train,7078,6932,8933,blot,2
train,7079,6591,8592,blot,2
train,7080,7722,9723,blot,2
train,7081,6294,8295,blot,2
train,7082,8675,10676,blot,2
train,7083,6088,8089,blot,2
train,7084,6186,8187,blot,2
train,7085,6361,8362,blot,2
train,7086,6037,8038,blot,2
train,7087,6674,8675,blot,2
train,7088,8616,10617,blot,2
train,7089,7219,9220,blot,2
train,7090,8440,10441,blot,2
train,7091,8317,10318,blot,2
train,7092,7200,9201,blot,2
train,7093,7901,9902,blot,2
train,7094,7198,9199,blot,2
train,7095,7081,9082,blot,2
train,7096,8959,10960,blot,2
train,7097,6528,8529,blot,2
train,7098,8162,10163,blot,2
train,7099,8348,10349,blot,2
train,7100,8427,10428,blot,2
train,7101,6258,8259,blot,2
train,7102,6282,8283,blot,2
train,7103,8105,10106,blot,2
train,7104,7661,9662,blot,2
train,7105,8518,10519,blot,2
train,7106,8278,10279,blot,2
train,7107,8303,10304,blot,2
train,7108,6257,8258,blot,2
train,7109,7467,9468,blot,2
train,7110,8671,10672,blot,2
train,7111,8103,10104,blot,2
train,7112,6541,8542,blot,2
train,7113,8601,10602,blot,2
train,7114,7367,9368,blot,2
train,7115,7287,9288,blot,2
train,7116,7999,10000,blot,2
train,7117,8765,10766,blot,2
train,7118,6835,8836,blot,2
train,7119,6713,8714,blot,2
train,7120,7091,9092,blot,2
train,7121,7853,9854,blot,2
train,7122,8187,10188,blot,2
train,7123,8096,10097,blot,2
train,7124,6579,8580,blot,2
train,7125,6805,8806,blot,2
train,7126,8711,10712,blot,2
train,7127,7384,9385,blot,2
train,7128,6850,8851,blot,2
train,7129,6731,8732,blot,2
train,7130,8428,10429,blot,2
train,7131,8583,10584,blot,2
train,7132,6136,8137,blot,2
train,7133,7920,9921,blot,2
train,7134,6754,8755,blot,2
train,7135,7278,9279,blot,2
train,7136,8855,10856,blot,2
train,7137,6304,8305,blot,2
train,7138,7996,9997,blot,2
train,7139,8020,10021,blot,2
train,7140,6093,8094,blot,2
train,7141,8170,10171,blot,2
train,7142,8811,10812,blot,2
train,7143,6401,8402,blot,2
train,7144,7877,9878,blot,2
train,7145,7767,9768,blot,2
train,7146,8643,10644,blot,2
train,7147,6918,8919,blot,2
train,7148,7280,9281,blot,2
train,7149,7459,9460,blot,2
train,7150,6415,8416,blot,2
train,7151,7810,9811,blot,2
train,7152,8130,10131,blot,2
train,7153,6733,8734,blot,2
train,7154,6863,8864,blot,2
train,7155,6551,8552,blot,2
train,7156,7855,9856,blot,2
train,7157,6486,8487,blot,2
train,7158,7062,9063,blot,2
train,7159,6435,8436,blot,2
train,7160,6283,8284,blot,2
train,7161,7864,9865,blot,2
train,7162,6289,8290,blot,2
train,7163,6423,8424,blot,2
train,7164,6726,8727,blot,2
train,7165,6073,8074,blot,2
train,7166,7058,9059,blot,2
train,7167,7617,9618,blot,2
train,7168,7465,9466,blot,2
train,7169,6157,8158,blot,2
train,7170,7010,9011,blot,2
train,7171,8833,10834,blot,2
train,7172,8630,10631,blot,2
train,7173,6998,8999,blot,2
train,7174,7239,9240,blot,2
train,7175,8689,10690,blot,2
train,7176,8780,10781,blot,2
train,7177,7446,9447,blot,2
train,7178,6547,8548,blot,2
train,7179,8640,10641,blot,2
train,7180,6234,8235,blot,2
train,7181,8696,10697,blot,2
train,7182,6525,8526,blot,2
train,7183,8512,10513,blot,2
train,7184,8687,10688,blot,2
train,7185,8533,10534,blot,2
train,7186,6121,8122,blot,2
train,7187,8222,10223,blot,2
train,7188,7918,9919,blot,2
train,7189,7555,9556,blot,2
train,7190,8099,10100,blot,2
train,7191,8819,10820,blot,2
train,7192,6001,8002,blot,2
train,7193,7735,9736,blot,2
train,7194,6482,8483,blot,2
train,7195,6133,8134,blot,2
train,7196,6915,8916,blot,2
train,7197,6449,8450,blot,2
train,7198,6434,8435,blot,2
train,7199,6317,8318,blot,2
train,7200,8045,10046,blot,2
train,7201,6843,8844,blot,2
train,7202,8960,10961,blot,2
train,7203,8450,10451,blot,2
train,7204,6636,8637,blot,2
train,7205,6323,8324,blot,2
train,7206,7779,9780,blot,2
train,7207,8879,10880,blot,2
train,7208,6137,8138,blot,2
train,7209,6152,8153,blot,2
train,7210,8252,10253,blot,2
train,7211,6677,8678,blot,2
train,7212,8936,10937,blot,2
train,7213,6242,8243,blot,2
train,7214,6224,8225,blot,2
train,7215,7851,9852,blot,2
train,7216,6543,8544,blot,2
train,7217,8871,10872,blot,2
train,7218,6619,8620,blot,2
train,7219,7224,9225,blot,2
train,7220,6371,8372,blot,2
train,7221,6722,8723,blot,2
train,7222,8956,10957,blot,2
train,7223,7147,9148,blot,2
train,7224,8704,10705,blot,2
train,7225,8907,10908,blot,2
train,7226,6714,8715,blot,2
train,7227,6455,8456,blot,2
train,7228,6590,8591,blot,2
train,7229,6536,8537,blot,2
train,7230,6887,8888,blot,2
train,7231,7538,9539,blot,2
train,7232,7813,9814,blot,2
train,7233,8359,10360,blot,2
train,7234,8033,10034,blot,2
train,7235,8111,10112,blot,2
train,7236,7340,9341,blot,2
train,7237,6431,8432,blot,2
train,7238,8861,10862,blot,2
train,7239,7837,9838,blot,2
train,7240,8079,10080,blot,2
train,7241,8454,10455,blot,2
train,7242,7515,9516,blot,2
train,7243,7745,9746,blot,2
train,7244,6429,8430,blot,2
train,7245,8205,10206,blot,2
train,7246,6231,8232,blot,2
train,7247,7643,9644,blot,2
train,7248,8578,10579,blot,2
train,7249,8998,10999,blot,2
train,7250,8543,10544,blot,2
train,7251,6949,8950,blot,2
train,7252,7993,9994,blot,2
train,7253,6663,8664,blot,2
train,7254,8748,10749,blot,2
train,7255,6270,8271,blot,2
train,7256,8619,10620,blot,2
train,7257,8316,10317,blot,2
train,7258,7099,9100,blot,2
train,7259,7221,9222,blot,2
train,7260,8349,10350,blot,2
train,7261,8887,10888,blot,2
train,7262,7315,9316,blot,2
train,7263,7107,9108,blot,2
train,7264,6635,8636,blot,2
train,7265,7981,9982,blot,2
train,7266,8007,10008,blot,2
train,7267,8037,10038,blot,2
train,7268,6855,8856,blot,2
train,7269,8029,10030,blot,2
train,7270,6352,8353,blot,2
train,7271,8677,10678,blot,2
train,7272,7708,9709,blot,2
train,7273,6261,8262,blot,2
train,7274,7466,9467,blot,2
train,7275,8122,10123,blot,2
train,7276,8451,10452,blot,2
train,7277,6299,8300,blot,2
train,7278,8882,10883,blot,2
train,7279,6913,8914,blot,2
train,7280,8385,10386,blot,2
train,7281,6101,8102,blot,2
train,7282,6015,8016,blot,2
train,7283,8865,10866,blot,2
train,7284,8485,10486,blot,2
train,7285,6254,8255,blot,2
train,7286,7451,9452,blot,2
train,7287,8203,10204,blot,2
train,7288,8676,10677,blot,2
train,7289,6696,8697,blot,2
train,7290,8818,10819,blot,2
train,7291,8239,10240,blot,2
train,7292,7714,9715,blot,2
train,7293,6769,8770,blot,2
train,7294,7639,9640,blot,2
train,7295,7633,9634,blot,2
train,7296,8985,10986,blot,2
train,7297,8538,10539,blot,2
train,7298,7615,9616,blot,2
train,7299,8035,10036,blot,2
train,7300,8850,10851,blot,2
train,7301,8820,10821,blot,2
train,7302,8706,10707,blot,2
train,7303,7549,9550,blot,2
train,7304,7421,9422,blot,2
train,7305,7096,9097,blot,2
train,7306,8140,10141,blot,2
train,7307,7882,9883,blot,2
train,7308,7784,9785,blot,2
train,7309,7519,9520,blot,2
train,7310,7842,9843,blot,2
train,7311,7434,9435,blot,2
train,7312,7667,9668,blot,2
train,7313,7553,9554,blot,2
train,7314,7785,9786,blot,2
train,7315,7053,9054,blot,2
train,7316,7117,9118,blot,2
train,7317,8832,10833,blot,2
train,7318,8430,10431,blot,2
train,7319,8629,10630,blot,2
train,7320,6521,8522,blot,2
train,7321,6235,8236,blot,2
train,7322,6469,8470,blot,2
train,7323,7417,9418,blot,2
train,7324,8741,10742,blot,2
train,7325,7856,9857,blot,2
train,7326,7172,9173,blot,2
train,7327,8799,10800,blot,2
train,7328,8670,10671,blot,2
train,7329,6342,8343,blot,2
train,7330,6809,8810,blot,2
train,7331,7646,9647,blot,2
train,7332,6129,8130,blot,2
train,7333,6687,8688,blot,2
train,7334,7341,9342,blot,2
train,7335,7807,9808,blot,2
train,7336,7482,9483,blot,2
train,7337,8056,10057,blot,2
train,7338,6380,8381,blot,2
train,7339,8302,10303,blot,2
train,7340,6406,8407,blot,2
train,7341,6404,8405,blot,2
train,7342,7834,9835,blot,2
train,7343,6654,8655,blot,2
train,7344,8778,10779,blot,2
train,7345,6383,8384,blot,2
train,7346,6742,8743,blot,2
train,7347,8346,10347,blot,2
train,7348,7118,9119,blot,2
train,7349,8862,10863,blot,2
train,7350,8603,10604,blot,2
train,7351,6723,8724,blot,2
train,7352,8036,10037,blot,2
train,7353,6273,8274,blot,2
train,7354,7146,9147,blot,2
train,7355,8530,10531,blot,2
train,7356,6981,8982,blot,2
train,7357,7635,9636,blot,2
train,7358,7234,9235,blot,2
train,7359,8635,10636,blot,2
train,7360,8684,10685,blot,2
train,7361,8215,10216,blot,2
train,7362,6645,8646,blot,2
train,7363,7755,9756,blot,2
train,7364,6056,8057,blot,2
train,7365,7144,9145,blot,2
train,7366,7636,9637,blot,2
train,7367,7847,9848,blot,2
train,7368,6790,8791,blot,2
train,7369,8770,10771,blot,2
train,7370,6493,8494,blot,2
train,7371,6303,8304,blot,2
train,7372,6086,8087,blot,2
train,7373,7313,9314,blot,2
train,7374,8952,10953,blot,2
train,7375,8434,10435,blot,2
train,7376,7250,9251,blot,2
train,7377,7627,9628,blot,2
train,7378,8403,10404,blot,2
train,7379,7624,9625,blot,2
train,7380,6971,8972,blot,2
train,7381,8817,10818,blot,2
train,7382,8688,10689,blot,2
train,7383,8873,10874,blot,2
train,7384,6022,8023,blot,2
train,7385,8168,10169,blot,2
train,7386,8620,10621,blot,2
train,7387,8381,10382,blot,2
train,7388,6109,8110,blot,2
train,7389,8849,10850,blot,2
train,7390,8358,10359,blot,2
train,7391,7861,9862,blot,2
train,7392,8623,10624,blot,2
train,7393,6275,8276,blot,2
train,7394,7739,9740,blot,2
train,7395,8901,10902,blot,2
train,7396,8755,10756,blot,2
train,7397,6188,8189,blot,2
train,7398,8860,10861,blot,2
train,7399,8669,10670,blot,2
train,7400,6223,8224,blot,2
train,7401,7577,9578,blot,2
train,7402,8953,10954,blot,2
train,7403,8092,10093,blot,2
train,7404,8470,10471,blot,2
train,7405,8617,10618,blot,2
train,7406,7836,9837,blot,2
